ProcCode,ProcName,ProcType,ProcDuration,ProcCost
X634395,ΑΝΟΙΚΤΗ ΘΕΡΑΠΕΙΑ ΚΑΤΑΓΜΑΤΟΣ ΟΣΤΩΝ ΟΠΙΣΘΙΑΣ ΠΥΕΛΟΥ ,Surgical,120,2050
X634399,"ΚΛΕΙΣΤΗ ΘΕΡΑΠΕΙΑ ΚΑΤΑΓΜΑΤΟΣ(ΩΝ) ΚΟΤΥΛΗΣ, ΧΩΡΙΣ ΧΕΙ",Surgical,120,2370
X634403,"ΚΛΕΙΣΤΗ ΘΕΡΑΠΕΙΑ ΚΑΤΑΓΜΑΤΟΣ(ΩΝ) ΚΟΤΥΛΗΣ, ΜΕ ΧΕΙΡΙΣ",Surgical,80,690
X634411,ΑΝΟΙΚΤΗ ΘΕΡΑΠΕΙΑ ΚΑΤΑΓΜΑΤΟΣ ΤΟΥ ΟΠΙΣΘΙΟΥ Ή ΠΡΟΣΘΙΟ,Surgical,150,1330
X634413,ΑΝΟΙΚΤΗ ΑΝΑΤΑΞΗ ΚΑΤΑΓΜΑΤΟΣ(ΩΝ) ΤΗΣ ΚΟΤΥΛΗΣ ΠΟΥ ΠΕΡ,Surgical,210,1490
X634415,ΑΝΟΙΚΤΗ ΑΝΑΤΑΞΗ ΚΑΤΑΓΜΑΤΟΣ(ΩΝ) ΤΗΣ ΚΟΤΥΛΗΣ ΠΟΥ ΕΜΠ,Surgical,120,1650
X634419,ΑΝΕΝΕΡΓΟΣ,Surgical,160,1970
X634423,ΑΝΕΝΕΡΓΟΣ,Surgical,120,2290
X634429,ΔΙΑΔΕΡΜΙΚΗ ΟΣΤΕΟΣΥΝΘΕΣΗ ΚΑΤΑΓΜΑΤΟΣ ΑΥΧΕΝΑ ΜΗΡΙΑΙΟΥ,Surgical,120,770
X634431,ΑΝΟΙΧΤΗ ΑΝΑΤΑΞΗ ΚΑΙ ΕΣΩΤΕΡΙΚΗ ΟΣΤΕΟΣΥΝΘΕΣΗ ΚΑΤΑΓΜΑ,Surgical,160,1380
X634435,ΑΝΕΝΕΡΓΟΣ,Surgical,120,1250
X634439,ΑΝΕΝΕΡΓΟΣ,Surgical,80,1570
X634447,ΟΣΤΕΟΣΥΝΘΕΣΗ ΔΙΑΤΡΟΧΑΝΤΗΡΙΟΥ Η ΠΕΡΙΤΡΟΧΑΝΤΗΡΙΟΥ Η ,Surgical,120,2210
X634449,"ΘΕΡΑΠΕΙΑ ΔΙΑΤΡΟΧΑΝΤΗΡΙΟΥ, ΠΕΡΙΤΡΟΧΑΝΤΗΡΙΟΥ, Ή ΥΠΟΤ",Surgical,160,2370
X634451,ΑΝΕΝΕΡΓΟΣ,Surgical,80,530
X634455,ΑΝΟΙΚΤΗ ΘΕΡΑΠΕΙΑ ΚΑΤΑΓΜΑΤΟΣ ΤΟΥ ΜΕΙΖΟΝΑ ΤΡΟΧΑΝΤΗΡΑ,Surgical,120,850
X634459,"ΚΛΕΙΣΤΗ ΘΕΡΑΠΕΙΑ ΕΞΑΡΘΡΩΣΗΣ ΤΟΥ ΙΣΧΙΟΥ, ΤΡΑΥΜΑΤΙΚΗ",Surgical,120,1170
X634463,"ΚΛΕΙΣΤΗ ΘΕΡΑΠΕΙΑ ΕΞΑΡΘΡΩΣΗΣ ΤΟΥ ΙΣΧΙΟΥ, ΤΡΑΥΜΑΤΙΚΗ",Surgical,80,1490
X634465,"ΑΝΟΙΚΤΗ ΘΕΡΑΠΕΙΑ ΕΞΑΡΘΡΩΣΗΣ ΤΟΥ ΙΣΧΙΟΥ, ΤΡΑΥΜΑΤΙΚΗ",Surgical,120,1650
X634467,"ΑΝΟΙΚΤΗ ΘΕΡΑΠΕΙΑ ΕΞΑΡΘΡΩΣΗΣ ΤΟΥ ΙΣΧΙΟΥ, ΤΡΑΥΜΑΤΙΚΗ",Surgical,180,1810
X634471,ΘΕΡΑΠΕΙΑ ΑΥΤΟΜΑΤΗΣ ΕΞΑΡΘΡΩΣΗΣ ΤΟΥ ΙΣΧΙΟΥ (ΑΝΑΠΤΥΞΙ,Surgical,120,2130
X634473,ΘΕΡΑΠΕΙΑ ΤΗΣ ΑΥΤΟΜΑΤΗΣ ΕΞΑΡΘΡΩΣΗΣ ΤΟΥ ΙΣΧΙΟΥ (ΑΝΑΠ,Surgical,160,2290
X634475,ΑΝΟΙΚΤΗ ΘΕΡΑΠΕΙΑ ΤΗΣ ΑΥΤΟΜΑΤΗΣ ΕΞΑΡΘΡΩΣΗΣ ΤΟΥ ΙΣΧΙ,Surgical,120,450
X634477,ΑΝΟΙΚΤΗ ΘΕΡΑΠΕΙΑ ΤΗΣ ΑΥΤΟΜΑΤΗΣ ΕΞΑΡΘΡΩΣΗΣ ΤΟΥ ΙΣΧΙ,Surgical,180,610
X634489,ΚΛΕΙΣΤΗ ΘΕΡΑΠΕΙΑ ΕΞΑΡΘΡΩΣΗΣ ΤΟΥ ΙΣΧΙΟΥ ΜΕΤΑ ΑΠΟ ΑΡ,Surgical,120,2020
X634491,ΚΛΕΙΣΤΗ ΘΕΡΑΠΕΙΑ ΕΞΑΡΘΡΩΣΗΣ ΤΟΥ ΙΣΧΙΟΥ ΜΕΤΑ ΑΠΟ ΑΡ,Surgical,160,2180
X634493,"ΚΛΕΙΣΤΗ ΘΕΡΑΠΕΙΑ ΚΑΤΑΓΜΑΤΟΣ ΤΟΥ ΜΗΡΙΑΙΟΥ, ΕΓΓΥΣ ΑΚ",Surgical,80,1890
X634495,"ΚΛΕΙΣΤΗ ΘΕΡΑΠΕΙΑ ΚΑΤΑΓΜΑΤΟΣ ΤΟΥ ΜΗΡΙΑΙΟΥ, ΕΓΓΥΣ ΑΚ",Surgical,120,2050
X634497,"ΑΝΟΙΚΤΗ ΘΕΡΑΠΕΙΑ ΚΑΤΑΓΜΑΤΟΣ ΤΟΥ ΜΗΡΙΑΙΟΥ, ΕΓΓΥΣ ΑΚ",Surgical,180,2210
X634509,ΑΝΕΝΕΡΓΟΣ,Surgical,160,1170
X634519,"ΑΡΘΡΟΔΕΣΗ, ΙΕΡΟΛΑΓΟΝΙΟΣ ΑΡΘΡΩΣΗ (ΠΕΡΙΛΑΜΒΑΝΕΙ ΤΗ Λ",Surgical,120,1970
X634523,"ΑΡΘΡΟΔΕΣΗ, ΗΒΙΚΗ ΣΥΜΦΥΣΗ (ΠΕΡΙΛΑΜΒΑΝΕΙ ΤΗ ΛΗΨΗ ΜΟΣ",Surgical,80,2290
X634527,"ΑΡΘΡΟΔΕΣΗ, ΚΑΤ' ΙΣΧΙΟΝ ΑΡΘΡΩΣΗ (ΠΕΡΙΛΑΜΒΑΝΕΙ ΤΗ ΛΗ",Surgical,160,610
X634531,"ΑΡΘΡΟΔΕΣΗ, ΚΑΤ' ΙΣΧΙΟΝ ΑΡΘΡΩΣΗ (ΠΕΡΙΛΑΜΒΑΝΕΙ ΤΗ ΛΗ",Surgical,120,930
X634539,ΔΙΑΠΥΕΛΟΚΟΙΛΙΑΚΟΣ ΑΚΡΩΤΗΡΙΑΣΜΟΣ (ΑΚΡΩΤΗΡΙΑΣΜΟΣ ΟΠΙ,Surgical,160,1570
X634549,ΑΠΕΞΑΡΘΡΩΣΗ ΙΣΧΙΟΥ,Surgical,120,2370
X634557,"ΜΗ ΚΑΤΑΓΕΓΡΑΜΜΕΝΗ ΔΙΑΔΙΚΑΣΙΑ, ΛΕΚΑΝΗ Ή ΚΑΤ' ΙΣΧΙΟΝ",Surgical,160,1010
X634561,"ΕΚΤΟΜΗ ΚΑΙ ΠΑΡΟΧΕΤΕΥΣΗ, ΕΝ ΤΩ ΒΑΘΕΙ ΑΠΟΣΤΗΜΑ, ΘΥΛΑ",Surgical,150,1780
X634565,"ΕΚΤΟΜΗ, ΕΝ ΤΩ ΒΑΘΕΙ, ΜΕ ΔΙΑΝΟΙΞΗ ΤΟΥ ΟΣΤΙΚΟΥ ΦΛΟΙΟ",Surgical,120,2100
X634569,ΑΝΕΝΕΡΓΟΣ,Surgical,160,1970
X634571,"ΤΕΝΟΝΤΟΤΟΜΗ, ΔΙΑΔΕΡΜΙΚΗ, ΠΡΟΣΑΓΩΓΟΣ Ή ΟΠΙΣΘΙΟΣ ΜΗΡ",Surgical,80,2130
X634573,ΑΝΕΝΕΡΓΟΣ,Surgical,120,2290
X634579,"ΑΡΘΡΟΤΟΜΗ, ΓΟΝΑΤΟ, ΜΕ ΔΙΕΡΕΥΝΗΣΗ, ΠΑΡΟΧΕΤΕΥΣΗ, Ή Α",Surgical,240,1220
X634605,"ΒΙΟΨΙΑ, ΜΑΛΑΚΟΣ ΙΣΤΟΣ ΤΗΣ ΠΕΡΙΟΧΗΣ ΜΗΡΟΥ Ή ΓΟΝΑΤΟΣ",Surgical,160,850
X634607,"ΒΙΟΨΙΑ, ΜΑΛΑΚΟΣ ΙΣΤΟΣ ΤΗΣ ΠΕΡΙΟΧΗΣ ΜΗΡΟΥ Ή ΓΟΝΑΤΟΣ",Surgical,80,1010
X634609,ΑΝΕΝΕΡΓΟΣ,Surgical,120,1170
X634611,ΑΝΕΝΕΡΓΟΣ,Surgical,160,1330
X634613,"ΕΚΤΟΜΗ, ΟΓΚΟΣ, ΠΕΡΙΟΧΗ ΜΗΡΟΥ Ή ΓΟΝΑΤΟΣ, ΥΠΟΔΟΡΙΑ",Surgical,210,1940
X634615,"ΕΚΤΟΜΗ, ΟΓΚΟΣ, ΠΕΡΙΟΧΗ ΜΗΡΟΥ Ή ΓΟΝΑΤΟΣ, ΕΝ ΤΩ ΒΑΘΕ",Surgical,120,2100
X634617,"ΡΙΖΙΚΗ ΕΚΤΟΜΗ ΟΓΚΟΥ (Π.Χ. ΚΑΚΟΗΘΕΣ ΝΕΟΠΛΑΣΜΑ), ΜΑΛ",Surgical,180,2260
X634619,"ΑΡΘΡΟΤΟΜΗ, ΓΟΝΑΤΟ, ΜΕ ΒΙΟΨΙΑ ΤΟΥ ΑΡΘΡΙΚΟΥ ΥΜΕΝΑ ΜΟ",Surgical,80,1970
X634621,"ΑΡΘΡΟΤΟΜΗ, ΓΟΝΑΤΟ, ΠΕΡΙΛΑΜΒΑΝΟΜΕΝΗΣ ΔΙΕΡΕΥΝΗΣΗΣ ΤΗ",Surgical,150,2580
X634623,"ΑΡΘΡΟΤΟΜΗ, ΜΕ ΕΚΤΟΜΗ ΤΟΥ ΜΗΝΟΕΙΔΟΥΣ ΧΟΝΔΡΟΥ ΤΟΥ ΓΟ",Surgical,210,2740
X634625,"ΑΡΘΡΟΤΟΜΗ, ΜΕ ΕΚΤΟΜΗ ΤΟΥ ΜΗΝΟΕΙΔΟΥΣ ΧΟΝΔΡΟΥ ΤΟΥ ΓΟ",Surgical,120,900
X634627,"ΑΡΘΡΟΤΟΜΗ, ΜΕ ΕΚΤΟΜΗ ΤΟΥ ΑΡΘΡΙΚΟΥ ΥΜΕΝΑ, ΓΟΝΑΤΟ, Π",Surgical,180,1060
X634629,"ΑΡΘΡΟΤΟΜΗ, ΜΕ ΕΚΤΟΜΗ ΤΟΥ ΑΡΘΡΙΚΟΥ ΥΜΕΝΑ, ΓΟΝΑΤΟ, Π",Surgical,240,1220
X634639,"ΕΚΤΟΜΗ, ΠΡΟΣΘΙΟΣ ΕΠΙΓΟΝΑΤΙΔΙΚΟΣ ΘΥΛΑΚΑΣ",Surgical,240,2020
X634649,ΑΝΕΝΕΡΓΟΣ,Surgical,80,2370
X634653,ΑΝΕΝΕΡΓΟΣ,Surgical,160,690
X634659,ΑΝΕΝΕΡΓΟΣ,Surgical,160,1170
X634669,ΕΚΤΟΜΗ Ή ΑΠΟΞΕΣΗ ΟΣΤΙΚΗΣ ΚΥΣΤΗΣ Ή ΚΑΛΟΗΘΟΥΣ ΟΓΚΟΥ ,Surgical,240,2420
X634671,ΕΚΤΟΜΗ Ή ΑΠΟΞΕΣΗ ΟΣΤΙΚΗΣ ΚΥΣΤΗΣ Ή ΚΑΛΟΗΘΟΥΣ ΟΓΚΟΥ ,Surgical,150,2580
X634673,ΕΚΤΟΜΗ Ή ΑΠΟΞΕΣΗ ΟΣΤΙΚΗΣ ΚΥΣΤΗΣ Ή ΚΑΛΟΗΘΟΥΣ ΟΓΚΟΥ ,Surgical,210,2740
X634675,ΕΚΤΟΜΗ Ή ΑΠΟΞΕΣΗ ΟΣΤΙΚΗΣ ΚΥΣΤΗΣ Ή ΚΑΛΟΗΘΟΥΣ ΟΓΚΟΥ ,Surgical,120,900
X634679,"ΜΕΡΙΚΗ ΕΚΤΟΜΗ (ΚΡΑΤΗΡΕΚΤΟΜΗ, ΔΙΣΚΕΚΤΟΜΗ, Ή ΕΚΤΟΜΗ ",Surgical,240,1220
X634689,"ΡΙΖΙΚΗ ΕΚΤΟΜΗ ΟΓΚΟΥ, ΟΣΤΟΥΝ, ΜΗΡΙΑΙΟ Ή ΓΟΝΑΤΟ",Surgical,240,2020
X634699,ΑΝΕΝΕΡΓΟΣ,Surgical,120,2370
X634703,"ΑΦΑΙΡΕΣΗ ΞΕΝΟΥ ΣΩΜΑΤΟΣ, ΕΝ ΤΩ ΒΑΘΕΙ, ΠΕΡΙΟΧΗ ΜΗΡΟΥ",Surgical,210,1140
X634719,"ΣΥΡΡΑΦΗ ΤΟΥ ΕΠΙΓΟΝΑΤΙΔΙΚΟΥ ΤΕΝΟΝΤΑ, ΠΡΩΤΟΠΑΘΗΣ ΜΕ ",Surgical,160,1970
X634721,"ΣΥΡΡΑΦΗ ΤΟΥ ΕΠΙΓΟΝΑΤΙΔΙΚΟΥ ΤΕΝΟΝΤΑ, ΔΕΥΤΕΡΟΠΑΘΗΣ Α",Surgical,80,2130
X634729,ΣΥΡΡΑΦΗ ΤΗΣ ΡΗΞΗΣ ΤΟΥ ΤΕΤΡΑΚΕΦΑΛΟΥ Ή ΟΠΙΣΘΙΟΥ ΜΗΡΙ,Surgical,120,770
X634731,ΣΥΡΡΑΦΗ ΤΗΣ ΡΗΞΗΣ ΤΟΥ ΤΕΤΡΑΚΕΦΑΛΟΥ Ή ΟΠΙΣΘΙΟΥ ΜΗΡΙ,Surgical,160,930
X634739,"ΤΕΝΟΝΤΟΤΟΜΙΑ, ΑΝΟΙΚΤΗ, ΟΠΙΣΘΙΟΙ ΜΗΡΙΑΙΟΙ, ΓΟΝΑΤΟ Ε",Surgical,240,1570
X634741,"ΤΕΝΟΝΤΟΤΟΜΙΑ, ΑΝΟΙΚΤΗ, ΟΠΙΣΘΙΟΙ ΜΗΡΙΑΙΟΙ, ΓΟΝΑΤΟ Ε",Surgical,150,1730
X634743,"ΤΕΝΟΝΤΟΤΟΜΙΑ, ΑΝΟΙΚΤΗ, ΟΠΙΣΘΙΟΙ ΜΗΡΙΑΙΟΙ, ΓΟΝΑΤΟ Ε",Surgical,210,1890
X634745,ΑΝΕΝΕΡΓΟΣ,Surgical,80,2050
X634747,ΑΝΕΝΕΡΓΟΣ,Surgical,120,2210
X634749,ΑΝΕΝΕΡΓΟΣ,Surgical,160,2370
X634751,ΑΝΕΝΕΡΓΟΣ,Surgical,80,530
X634753,ΑΝΕΝΕΡΓΟΣ,Surgical,120,690
X634759,ΑΝΕΝΕΡΓΟΣ,Surgical,120,1170
X634765,ΑΡΘΡΟΣΚΟΠΙΚΗ ΣΥΡΡΑΦΗ ΜΗΝΙΣΚΟΥ΄ΗΑΝΟΙΧΤΗ ΜΕΤΑΜΟΣΧΕΥΣ,Surgical,120,2700
X634769,ΑΝΕΝΕΡΓΟΣ,Surgical,80,1970
X634773,ΑΡΘΡΟΣΚΟΠΙΚΗ ΣΥΝΔΕΣΜΟΠΛΑΣΤΙΚΗ ΠΡΟΣΘΙΟΥ Ή ΚΑΙ ΟΠΙΣΘ,Surgical,160,2290
X634777,ΑΡΘΡΟΣΚΟΠΙΚΗ ΣΥΝΔΕΣΜΟΠΛΑΣΤΙΚΗ ΠΡΟΣΘΙΟΥ Ή ΚΑΙ ΟΠΙΣΘ,Surgical,120,610
X634783,"ΑΥΤΟΛΟΓΗ ΜΕΤΑΜΟΣΧΕΥΣΗ ΧΟΝΔΡΟΚΥΤΤΑΡΩΝ, ΓΟΝΑΤΟ",Surgical,210,2140
X634789,"ΟΣΤΕΟΧΟΝΔΡΙΝΟ ΑΛΛΟΜΟΣΧΕΥΜΑ, ΓΟΝΑΤΟ, ΑΝΟΙΚΤΗ",Surgical,240,1570
X634791,"ΟΣΤΕΟΧΟΝΔΡΙΝΟ ΑΛΛΟΜΟΣΧΕΥΜΑ(ΤΑ), ΓΟΝΑΤΟ, ΑΝΟΙΚΤΗ (Π",Surgical,150,1730
X634795,ΟΣΤΕΟΤΟΜΙΑ ΚΝΗΜΙΑΙΟΥ ΚΥΡΤΩΜΑΤΟΣ,Surgical,120,2050
X634799,ΑΝΕΝΕΡΓΟΣ,Surgical,80,2370
X634803,ΑΠΟΚΑΤΑΣΤΑΣΗ ΚΑΘ ΕΞΑΡΘΡΗΜΑΤΟΣ ΕΠΙΓΟΝΑΤΙΔΟΣ ΜΕ ΑΠΟΚ,Surgical,160,690
X634807,ΑΝΕΝΕΡΓΟΣ,Surgical,120,1010
X634809,"ΑΠΕΛΕΥΘΕΡΩΣΗ ΠΛΑΓΙΟΥ ΚΑΘΕΚΤΙΚΟΥ ΣΥΝΔΕΣΜΟΥ, ΑΝΟΙΚΤΗ",Surgical,240,1170
X634813,ΑΠΟΚΑΤΑΣΤΑΣΗ ΠΛΑΓΙΩΝ ΣΥΝΔΕΣΜΩΝ ΚΑ ΟΠΙΣΘΙΟΕΞΩΤΕΡΙΚΗ,Surgical,120,1490
X634815,ΑΡΘΡΟΣΚΟΠΙΚΗ ΣΥΝΔΕΣΜΟΠΛΑΣΤΙΚΗ ΠΡΟΣΘΙΟΥ Ή ΚΑΙ ΟΠΙΣΘ,Surgical,160,1650
X634817,ΑΡΘΡΟΣΚΟΠΙΚΗ ΣΥΝΔΕΣΜΟΠΛΑΣΤΙΚΗ ΠΡΟΣΘΙΟΥ Ή ΚΑΙ ΟΠΙΣΘ,Surgical,80,1810
X634819,ΑΝΕΝΕΡΓΟΣ,Surgical,120,1970
X634829,ΑΝΕΝΕΡΓΟΣ,Surgical,80,770
X634833,ΑΝΕΝΕΡΓΟΣ,Surgical,160,1090
X634835,"ΑΡΘΡΟΠΛΑΣΤΙΚΗ, ΕΠΙΓΟΝΑΤΙΔΑ, ΜΕ ΠΡΟΘΕΣΗ",Surgical,80,1700
X634839,ΑΝΕΝΕΡΓΟΣ,Surgical,160,1570
X634841,ΑΝΕΝΕΡΓΟΣ,Surgical,80,1730
X634843,ΑΝΕΝΕΡΓΟΣ,Surgical,120,1890
X634845,ΟΛΙΚΗ ΑΡΘΡΟΠΛΑΣΤΙΚΗ ΓΟΝΑΤΟΣ ΕΠΙΦΑΝΕΙΑΣ,Surgical,160,2500
X634849,ΣΥΝΔΕΔΕΜΕΝΗ ΟΛΙΚΗ ΑΡΘΡΟΠΛΑΣΤΙΚΗ ΓΟΝΑΤΟΣ,Surgical,120,2820
X634851,ΜΟΝΟΔΙΑΜΕΡΙΣΜΑΤΙΚΗ ΑΡΘΡΟΠΛΑΣΤΙΚΗ ΓΟΝΑΤΟΣ,Surgical,160,980
X634853,"ΑΡΘΡΟΠΛΑΣΤΙΚΗ, ΓΟΝΑΤΟ, ΚΟΝΔΥΛΟΣ ΚΑΙ ΠΛΑΤΩ, ΜΕΣΟ ΚΑ",Surgical,80,1140
X634855,ΑΝΕΝΕΡΓΟΣ,Surgical,120,850
X634859,"ΟΣΤΕΟΤΟΜΙΑ, ΜΗΡΙΑΙΟ, ΔΙΑΦΥΣΗ Ή ΥΠΕΡΚΟΝΔΥΛΙΑ, ΜΕ ΚΑ",Surgical,80,1170
X634867,ΑΝΕΝΕΡΓΟΣ,Surgical,120,1810
X634869,ΑΝΕΝΕΡΓΟΣ,Surgical,160,1970
X634873,ΑΝΕΝΕΡΓΟΣ,Surgical,120,2290
X634889,ΑΝΕΝΕΡΓΟΣ,Surgical,80,1570
X634891,ΟΣΤΕΟΤΟΜΙΑ- ΕΠΙΜΗΚΥΝΣΗ ΜΗΡΙΑΙΟΥ Ή ΚΝΗΜΗΣ- ΟΣΤΕΟΜΕΤ,Surgical,120,1730
X634895,ΑΝΕΝΕΡΓΟΣ,Surgical,80,2050
X634899,ΑΝΕΝΕΡΓΟΣ,Surgical,160,2370
X634903,"ΑΠΟΚΑΤΑΣΤΑΣΗ, ΨΕΥΔΑΡΘΡΩΣΗΣ Ή ΑΝΩΜΑΛΗΣ ΠΩΡΩΣΗΣ, ΜΗΡ",Surgical,120,690
X634909,"ΔΙΑΚΟΠΗ ΤΗΣ ΕΠΙΦΥΣΙΑΚΗΣ ΑΝΑΠΤΥΞΗΣ ΤΟΥ ΟΣΤΟΥ, ΟΠΟΙΑ",Surgical,120,1170
X634913,"ΔΙΑΚΟΠΗ ΤΗΣ ΕΠΙΦΥΣΙΑΚΗΣ ΑΝΑΠΤΥΞΗΣ ΤΟΥ ΟΣΤΟΥ, ΟΠΟΙΑ",Surgical,80,1490
X634917,"ΔΙΑΚΟΠΗ ΤΗΣ ΕΠΙΦΥΣΙΑΚΗΣ ΑΝΑΠΤΥΞΗΣ ΤΟΥ ΟΣΤΟΥ, ΟΠΟΙΑ",Surgical,160,1810
X634929,"ΔΙΑΚΟΠΗ ΤΗΣ ΑΝΑΠΤΥΞΗΣ ΤΟΥ ΟΣΤΟΥ, ΗΜΙΕΠΙΦΥΣΙΑΚΗ, ΑΠ",Surgical,160,770
X634931,"ΑΝΑΘΕΩΡΗΣΗ ΟΛΙΚΗΣ ΑΡΘΡΟΠΛΑΣΤΙΚΗΣ ΓΟΝΑΤΟΣ, ΜΕ Ή ΧΩΡ",Surgical,80,1380
X634933,"ΑΝΑΘΕΩΡΗΣΗ ΟΛΙΚΗΣ ΑΡΘΡΟΠΛΑΣΤΙΚΗΣ ΓΟΝΑΤΟΣ, ΜΕ Ή ΧΩΡ",Surgical,120,1540
X634935,"ΑΦΑΙΡΕΣΗ ΤΗΣ ΠΡΟΘΕΣΗΣ, ΠΕΡΙΛΑΜΒΑΝΟΜΕΝΗΣ ΟΛΙΚΗΣ ΠΡΟ",Surgical,120,1700
X634949,ΑΝΕΝΕΡΓΟΣ,Surgical,80,2370
X634951,"ΠΕΡΙΤΟΝΙΟΤΟΜΗ ΑΠΟΣΥΜΠΙΕΣΗΣ, ΜΗΡΟΣ ΚΑΙ/Ή ΓΟΝΑΤΟ, ΕΝ",Surgical,120,530
X634953,ΑΝΕΝΕΡΓΟΣ,Surgical,160,690
X634955,"ΠΕΡΙΤΟΝΙΟΤΟΜΗ ΑΠΟΣΥΜΠΙΕΣΗΣ, ΜΗΡΟΣ ΚΑΙ/Ή ΓΟΝΑΤΟ, ΠΟ",Surgical,80,850
X634957,ΑΝΕΝΕΡΓΟΣ,Surgical,120,1010
X634959,ΑΝΕΝΕΡΓΟΣ,Surgical,160,1170
X634961,ΑΝΕΝΕΡΓΟΣ,Surgical,80,1330
X634963,ΑΝΕΝΕΡΓΟΣ,Surgical,120,1490
X634965,ΑΝΕΝΕΡΓΟΣ,Surgical,160,1650
X634971,ΑΝΟΙΚΤΗ ΑΝΑΤΑΞΗ ΚΑΤΑΓΜΑΤΟΣ ΤΗΣ ΔΙΑΦΥΣΗΣ ΤΟΥ ΜΗΡΙΑΟ,Surgical,150,2130
X634973,ΑΝΟΙΚΤΗ ΑΝΑΤΑΞΗ ΚΑΤΑΓΜΑΤΟΣ ΤΗΣ ΔΙΑΦΥΣΗΣ ΤΟΥ ΜΗΡΙΑΙ,Surgical,210,2290
X634975,ΑΝΕΝΕΡΓΟΣ,Surgical,120,450
X634977,ΑΝΕΝΕΡΓΟΣ,Surgical,160,610
X634979,ΑΝΕΝΕΡΓΟΣ,Surgical,80,770
X634981,ΕΣΩΤΕΡΙΚΗ ΟΣΤΕΟΣΥΝΘΕΣΗ,Surgical,120,930
X634985,ΑΝΟΙΚΤΗ ΑΝΑΤΑΞΗ ΤΟΥ ΥΠΕΡΚΟΝΔΥΛΙΟΥ Ή ΔΙΑΚΟΝΔΥΛΙΟΥ Κ,Surgical,120,1250
X634987,ΑΝΟΙΚΤΗ ΑΝΑΤΑΞΗ ΚΑΤΑΓΜΑΤΟΣ ΤΗΣ ΔΙΑΦΥΣΗΣ ΤΟΥ ΜΗΡΙΑΙ,Surgical,180,1410
X634991,ΑΝΕΝΕΡΓΟΣ,Surgical,80,1730
X634993,ΑΝΕΝΕΡΓΟΣ,Surgical,120,1890
X634997,"ΑΝΟΙΚΤΗ ΑΝΑΤΑΞΗ ΔΙΑΧΩΡΙΣΜΟΥ ΑΠΩ ΕΠΙΦΥΣΗΣ ΜΗΡΙΑΙΟΥ,",Surgical,180,2210
X634999,ΑΝΕΝΕΡΓΟΣ,Surgical,120,2370
X635007,"ΑΝΟΙΚΤΗ ΑΝΑΤΑΞΗ ΚΑΤΑΓΜΑΤΟΣ ΕΠΙΓΟΝΑΤΙΔΑΣ, ΜΕ ΕΣΩΤΕΡ",Surgical,180,1460
X635019,ΑΝΕΝΕΡΓΟΣ,Surgical,80,1970
X635023,ΑΝΕΝΕΡΓΟΣ,Surgical,160,2290
X635029,"ΑΝΟΙΚΤΗ ΑΝΑΤΑΞΗ ΚΝΗΜΙΑΙΟΥ ΚΑΤΑΓΜΑΤΟΣ, ΕΓΓΥΣ (ΚΝΗΜΙ",Surgical,240,770
X635031,"ΑΝΟΙΚΤΗ ΑΝΑΤΑΞΗ ΚΝΗΜΙΑΙΟΥ ΚΑΤΑΓΜΑΤΟΣ, ΕΓΓΥΣ (ΚΝΗΜΙ",Surgical,150,930
X635035,ΑΝΕΝΕΡΓΟΣ,Surgical,160,1250
X635039,ΑΝΟΙΚΤΗ ΑΝΑΤΑΞΗ ΚΑΤΑΓΜΑΤΟΣ(ΩΝ) ΔΙΑΚΟΝΔΥΛΙΑΣ ΑΚΑΝΘΑ,Surgical,240,1570
X635059,ΑΝΕΝΕΡΓΟΣ,Surgical,160,1170
X635063,"ΚΛΕΙΣΤΗ ΑΝΑΤΑΞΗ ΕΞΑΡΘΡΗΜΑΤΟΣ ΓΟΝΑΤΟΣ, ΑΠΑΙΤΟΥΣΑ ΑΝ",Surgical,120,1490
X635071,ΤΟΠΟΘΕΤΗΣΗ ΕΞΩΤΕΡΙΚΗΣ ΟΣΤΕΟΣΥΝΘΕΣΗΣ ΜΕΤΑ ΚΛΕΙΣΤΗ Α,Surgical,160,2130
X635073,ΣΥΝΔΕΣΜΟΛΑΣΤΙΚΗ ΧΙΑΣΤΩΝ ΚΑΙ ΠΛΑΓΙΩΝ ΣΥΝΔΕΣΜΩΝ ΣΕ Ε,Surgical,80,2290
X635075,ΣΥΝΔΕΣΜΟΛΑΣΤΙΚΗ ΧΙΑΣΤΩΝ ΚΑΙ ΠΛΑΓΙΩΝ ΣΥΝΔΕΣΜΩΝ ΣΕ Ε,Surgical,120,450
X635079,"ΚΛΕΙΣΤΗ ΑΝΑΤΑΞΗ ΕΞΑΡΘΡΗΜΑΤΟΣ ΕΠΙΓΟΝΑΤΙΔΑΣ, ΧΩΡΙΣ Α",Surgical,80,770
X635083,"ΚΛΕΙΣΤΗ ΑΝΑΤΑΞΗ ΕΞΑΡΘΡΗΜΑΤΟΣ ΕΠΙΓΟΝΑΤΙΔΑΣ, ΑΠΑΙΤΟΥ",Surgical,160,1090
X635091,ΑΝΕΝΕΡΓΟΣ,Surgical,80,1730
X635099,ΑΝΕΝΕΡΓΟΣ,Surgical,120,2370
X635119,"ΑΡΘΡΟΔΕΣΗ, ΓΟΝΑΤΟ, ΟΠΟΙΑΔΗΠΟΤΕ ΤΕΧΝΙΚΗ",Surgical,160,1970
